Id, NU_ANO_CENSO, ID_ALUNO, ID_MATRICULA, NU_DIA, NU_MES, NU_ANO, TP_SEXO, TP_COR_RACA, CO_UF_NASC, CO_MUNICIPIO_NASC, CO_UF_END, CO_MUNICIPIO_END, TP_ZONA_RESIDENCIAL, IN_NECESSIDADE_ESPECIAL, IN_REGULAR, IN_EJA, IN_PROFISSIONALIZANTE, TP_ETAPA_ENSINO, ID_TURMA, TP_UNIFICADA, CO_ENTIDADE, TP_DEPENDENCIA, TP_LOCALIZACAO_DIFERENCIADA, IN_EDUCACAO_INDIGENA 
213,2007,118283924132,161323888,23,2,1988, F,5,35,3521705,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
214,2007,118283844104,161321615,13,8,1981, F,5,31,3132107,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
215,2007,113199418189,161321797,23,12,1989, M,0,31,3132107,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
216,2007,111689531540,161322235,6,4,1986, F,0,31,3162450,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
217,2007,113123820075,161319027,8,5,1981, F,0,31,3132107,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
218,2007,112519771622,161323285,25,7,1989, F,0,31,3132107,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
219,2007,118283795227,161320163,10,5,1989, F,5,35,3522505,31,3162450,0,0, , , ,27,5447483,0,31297518,0,2,1
220,2007,112369035870,161324292,4,3,1982, F,0,31,3162450,31,3132107,0,0, , , ,27,5447483,0,31297518,0,2,1
221,2007,113727674368,161314172,28,4,1990, F,0,31,3162450,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
222,2007,114244264999,161314751,5,9,1991, M,0,35,3550308,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
223,2007,110921739515,161240569,25,4,1991, F,0,31,3132107,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
224,2007,110846456370,160936539,12,3,1990, M,0,31,3135209,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
225,2007,114640079507,161297617,3,12,1990, F,0,31,3162450,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
226,2007,111223801275,161299045,16,7,1990, M,0,31,3132107,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
227,2007,118283471162,161313638,5,11,1991, M,5,31,3132107,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
228,2007,110544606476,161100423,8,11,1990, M,0,31,3162450,31,3162450,0,0, , , ,26,5447130,0,31297518,0,2,1
229,2007,115795737380,161316642,20,5,1988, F,5,31,3162450,31,3132107,0,0, , , ,26,5447383,0,31297518,0,2,1
230,2007,111787131300,161316879,13,9,1986, F,0,31,3132107,31,3162450,0,0, , , ,26,5447383,0,31297518,0,2,1
231,2007,111636121542,161315256,18,4,1990, F,0,31,3132107,31,3162450,0,0, , , ,26,5447383,0,31297518,0,2,1
232,2007,116281252410,161315380,2,10,1990, F,0,31,3162450,31,3132107,0,0, , , ,26,5447383,0,31297518,0,2,1
233,2007,111387677607,161318304,7,8,1981, F,0,31,3132107,31,3162450,0,0, , , ,26,5447383,0,31297518,0,2,1
234,2007,110579645818,161318429,7,4,1992, F,0,31,3132107,31,3162450,0,0, , , ,26,5447383,0,31297518,0,2,1
235,2007,115880926825,161532331,26,11,1991, M,0,31,3162450,31,3132107,0,0, , , ,26,5447383,0,31297518,0,2,1
236,2007,116183969191,161317167,26,10,1990, M,0,31,3162450,35,3550308,0,0, , , ,26,5447383,0,31297518,0,2,1
237,2007,113262178364,161632318,26,10,1991, F,0,31,3162450,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
238,2007,113563920086,161433870,3,3,1990, M,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
239,2007,110242989224,161954090,19,11,1989, M,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
240,2007,118311596513,161954093,19,6,1992, F,5,31,3162450,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
241,2007,110771155122,161956676,24,11,1988, F,0,31,3162450,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
242,2007,114489360044,161956677,14,6,1990, F,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
243,2007,110167698906,161956678,19,12,1991, F,0,31,3162450,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
244,2007,113111161330,161956681,11,8,1991, F,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
245,2007,114715705680,161956686,21,10,1984, F,0,31,3162450,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
246,2007,114941921363,161956688,20,11,1991, M,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
247,2007,114244322603,161956683,7,8,1986, F,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
248,2007,114941923226,161956673,20,8,1986, M,0,31,3132107,31,3162450,0,0, , , ,41,5477706,0,31322571,0,2,1
249,2007,113111128040,161385856,16,11,1990, M,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
250,2007,113563920833,161386233,5,12,1992, M,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
251,2007,110544819038,161949904,14,10,1991, F,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
252,2007,111827920229,161951420,16,3,1988, F,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
253,2007,113639468979,161951532,13,9,1991, M,0,31,3135209,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
254,2007,112205436243,161951580,14,5,1992, F,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
255,2007,113985818877,161951639,23,7,1992, F,0,31,3162450,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
256,2007,113262155151,161387251,16,2,1991, F,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
257,2007,111676860125,161387492,13,8,1991, F,0,31,3162450,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
258,2007,111148464734,161388739,6,9,1991, M,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
259,2007,113985818796,161389023,5,10,1991, F,0,31,3162450,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
260,2007,110544798286,161388076,15,9,1988, M,0,31,3162450,31,3132107,0,0, , , ,41,5474471,0,31322571,0,2,1
261,2007,110318488786,161390119,3,7,1988, F,0,31,3162450,31,3132107,0,0, , , ,41,5474471,0,31322571,0,2,1
262,2007,118311502802,161951399,12,6,1990, F,5,35,3534401,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
263,2007,111374976457,161390485,6,8,1989, F,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
264,2007,110544793993,161390915,2,10,1985, F,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
265,2007,111374995753,161391591,9,6,1990, M,0,31,3132107,31,3162450,0,0, , , ,41,5474471,0,31322571,0,2,1
266,2007,118285463302,161372930,19,8,1980, F,5,31,3132107,31,3162450,0,0, , , ,27,5448543,0,31297518,0,2,1
267,2007,111387677518,161372969,21,6,1986, F,0,31,3132107,31,3162450,0,0, , , ,27,5448543,0,31297518,0,2,1
268,2007,111916172384,161373026,1,8,1979, F,0,31,3132107,31,3162450,0,0, , , ,27,5448543,0,31297518,0,2,1
269,2007,112462909604,161371348,18,1,1984, F,0,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
270,2007,118285412228,161371467,22,7,1982, F,5,31,3162450,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
271,2007,113727676735,161371488,11,3,1987, F,0,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
272,2007,118285427500,161371872,28,9,1984, M,5,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
273,2007,118285422533,161371221,21,12,1984, F,5,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
274,2007,118285414433,161371760,22,10,1985, F,5,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
275,2007,116114656724,161371781,22,9,1979, F,0,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
276,2007,118285426601,161371378,23,2,1983, F,5,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
277,2007,113501141466,161371388,7,9,1981, F,0,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
278,2007,114652900367,164205998,23,2,1983, F,0,31,3132107,31,3162450,0,0, , , ,27,5448663,0,31297518,0,2,1
279,2007,118303778098,161880365,5,1,1973, F,5,31,3162450,31,3162450,0,0, , , ,41,5478053,0,31322571,0,2,1
280,2007,110167703403,161877649,12,6,1974, M,0,31,3132107,31,3162450,0,0, , , ,41,5478053,0,31322571,0,2,1
281,2007,114941925946,161877984,15,8,1972, F,0,31,3132107,31,3162450,0,0, , , ,41,5478053,0,31322571,0,2,1
282,2007,112995590690,161878284,30,4,1985, F,0,31,3162450,31,3162450,0,0, , , ,41,5478053,0,31322571,0,2,1
283,2007,118303678972,161878874,11,4,1988, F,5,35,3510609,31,3162450,0,0, , , ,41,5478053,0,31322571,0,2,1
97,2008,111613983416,218897031,11,7,1987, F,0,31,3132107,31,3162450,2,0, , , ,25,7487526,0,31269875,2,2,1
98,2008,112067220372,218897037,30,8,1990, F,0,31,3132107,31,3162450,2,0, , , ,25,7487526,0,31269875,2,2,1
99,2008,112670967565,218897042,17,10,1990, M,0,31,3162450,31,3162450,2,0, , , ,25,7487526,0,31269875,2,2,1
94,2008,114652926595,218897054,14,4,1989, F,0,31,3132107,31,3162450,2,0, , , ,25,7487526,0,31269875,2,2,1
284,2008,119307711770,218979318,29,11,1980, F,5,31,3162450,31,3162450,2,0, , , ,25,7487526,0,31269875,2,2,1
285,2008,119307720761,218980164,18,1,1972, M,5,31,3162450,31,3162450,2,0, , , ,25,7487526,0,31269875,2,2,1
32,2008,114577499125,216932736,11,7,1988, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
286,2008,119309239963,219037733,7,9,1989, F,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
287,2008,119309801599,219059581,28,12,1989, F,5,31,3132107,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
104,2008,114266750462,219006334,25,12,1992, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
108,2008,111613981804,219006343,25,9,1991, M,0,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
111,2008,112595438467,219006352,11,2,1994, F,0,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
103,2008,113727676220,219006359,11,8,1992, F,0,31,3139300,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
288,2008,119309153147,219032803,7,12,1988, F,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
289,2008,119309680600,219055298,6,8,1993, F,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
37,2008,119308336957,219002196,10,9,1985, F,5,31,3132107,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
290,2008,113199415082,218984649,2,6,1992, M,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
291,2008,119309882815,219062259,23,10,1991, F,5,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
34,2008,115689253609,219046856,1,10,1982, F,0,31,3162450,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
292,2008,119309627700,219053260,16,11,1991, M,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
75,2008,113274785368,218989451,10,7,1991, M,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
77,2008,112670968022,218989462,29,6,1993, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
78,2008,111991645340,218989479,26,11,1991, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
79,2008,113878537831,218989492,23,9,1982, F,0,35,3540200,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
80,2008,112519793600,218989506,8,8,1990, M,0,31,3118601,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
63,2008,110104949537,218989518,20,11,1991, M,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
65,2008,113274820457,218989540,27,9,1989, M,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
67,2008,114652895002,218989558,27,3,1993, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
69,2008,110859289426,218989572,27,9,1989, F,0,31,3162450,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
71,2008,113350256936,218989590,20,6,1982, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
74,2008,114879242089,218989600,20,8,1990, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
73,2008,113576668615,218990423,19,5,1991, M,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
293,2008,119309389930,219044472,28,4,1986, F,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
294,2008,119308139027,218995572,24,9,1988, M,5,31,3132107,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
295,2008,113350286177,219048085,30,8,1989, F,0,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
296,2008,115663320368,219028485,3,3,1986, M,0,31,3162450,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
297,2008,112369055803,219066057,9,9,1993, F,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
298,2008,119309579390,219051064,28,8,1987, F,5,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
124,2008,113199413705,219012503,6,11,1970, F,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
117,2008,114803907470,219012513,21,8,1992, M,0,31,3132107,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
125,2008,114954569434,219012528,4,2,1988, F,0,31,3162450,31,3132107,2,0, , , ,25,7487527,0,31269875,2,2,1
126,2008,115725697354,219012530,10,6,1990, F,0,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
122,2008,110482096879,219012536,14,10,1988, F,0,31,3162450,31,3162450,2,0, , , ,25,7487527,0,31269875,2,2,1
144,2008,112280920521,223688025,28,2,1991, F,0,31,3162450,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
160,2008,114338342276,223688027,17,6,1989, F,0,31,3162450,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
159,2008,113488464023,223688029,8,6,1991, F,0,31,3162450,31,3132107,2,0, , , ,26,6919290,0,31297518,2,2,1
146,2008,118284025247,223688031,16,10,1973, M,5,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
148,2008,118284065893,223688032,25,3,1993, F,5,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
149,2008,118284116552,223688033,25,10,1970, F,5,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
153,2008,111525937498,223688034,11,10,1986, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
152,2008,113372277146,223688035,19,9,1987, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
151,2008,113714970010,223688036,2,1,1989, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
150,2008,111978976665,223688037,29,8,1988, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
154,2008,112693126770,223688038,26,10,1988, F,0,31,3162450,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
139,2008,118284270047,223688039,8,4,1989, F,5,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
141,2008,118284324406,223688040,21,2,1988, F,5,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
156,2008,110846660732,223688041,21,1,1990, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
157,2008,110318512679,223688042,18,9,1990, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
142,2008,118284205733,223688043,10,7,1988, F,5,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
299,2008,110881287260,229678479,11,11,1988, F,0,31,3162450,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
300,2008,119931416180,241738663,30,4,1990, F,5,31,3162450,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
301,2008,112746521384,241736204,30,9,1977, F,0,31,3132107,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
107,2008,112369055986,241736300,18,3,1987, M,0,31,3162450,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
302,2008,119665718958,241736397,16,11,1987, M,5,31,3162450,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
303,2008,113825145653,241737552,30,3,1982, F,0,31,3162450,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
304,2008,111085562050,241739373,27,2,1990, F,0,31,3132107,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
305,2008,119931298048,241735749,4,1,1988, F,4,31,3162450,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
106,2008,110632911190,241735638,23,8,1985, F,0,31,3132107,31,3162450,2,0, , , ,41,8068134,3,31338753,2,2,1
306,2008,111299418413,205384500,11,2,1995, F,0,31,3132107,31,3162450,2,0, , , ,41,7030350,3,31322571,2,2,1
307,2008,110846638800,205384503,10,3,1991, M,0,31,3132107,31,3162450,2,0, , , ,41,7030350,3,31322571,2,2,1
308,2008,110469414455,205384507,4,10,1990, F,0,31,3132107,31,3162450,2,0, , , ,41,7030350,3,31322571,2,2,1
309,2008,112920171800,205384515,20,3,1994, F,0,31,3162450,31,3162450,2,0, , , ,41,7030350,3,31322571,2,2,1
310,2008,114050664746,212429170,13,9,1993, F,0,31,3132107,31,3162450,2,0, , , ,41,7324932,3,31322571,2,2,1
311,2008,114335241800,229678512,26,3,1988, F,0,31,3132107,31,3132107,2,0, , , ,26,6919290,0,31297518,2,2,1
312,2008,111148485812,229678566,1,3,1991, M,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
313,2008,114675010422,229677675,11,1,1989, F,0,31,3132107,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
314,2008,110047988494,229677799,16,4,1984, F,0,31,3162450,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
315,2008,115353783793,229678084,3,1,1988, F,0,31,3132107,31,3132107,2,0, , , ,26,6919290,0,31297518,2,2,1
316,2008,119570234490,229678799,6,11,1984, F,5,31,3162450,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
317,2008,114791204483,233828739,6,11,1992, M,0,35,3540200,31,3162450,2,0, , , ,26,6919290,0,31297518,2,2,1
186,2008,114790977560,223377697,17,5,1991, F,0,31,3162450,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
198,2008,113110922699,223377699,5,10,1991, F,0,31,3162450,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
197,2008,113790236291,223377700,3,12,1993, M,0,31,3132107,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
191,2008,114640048113,223377701,11,1,1994, F,0,31,3132107,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
189,2008,114790972258,223377702,25,1,1989, F,0,31,3162450,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
190,2008,114489110870,223377703,13,5,1992, M,0,31,3162450,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
193,2008,114413601580,223377704,27,9,1993, F,0,31,3132107,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
200,2008,118290641345,223377705,8,12,1992, M,5,31,3135209,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
194,2008,112162235136,223377707,19,3,1978, M,0,31,3139300,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
196,2008,114413601660,223377709,4,6,1993, F,0,31,3132107,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
188,2008,114413601741,223377710,10,4,1993, M,0,31,3132107,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
195,2008,110242740390,223377711,3,11,1993, F,0,31,3162450,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
201,2008,115607795860,223377712,21,8,1990, F,0,35,3550308,35,3534401,2,0, , , ,25,6918271,0,31297518,2,2,1
318,2008,119570303300,229683132,6,6,1992, M,5,31,3135209,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
319,2008,115434036700,229680999,14,8,1986, F,0,31,3162450,31,3132107,2,0, , , ,25,6918271,0,31297518,2,2,1
102,2008,112519767510,229682024,22,5,1991, F,0,31,3162450,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
320,2008,113790275866,229704108,3,3,1990, F,0,31,3132107,31,3162450,2,0, , , ,25,6918271,0,31297518,2,2,1
163,2008,118285388769,223694035,14,4,1974, F,5,31,3132107,31,3162450,2,0, , , ,27,6919799,0,31297518,2,2,1
178,2008,112164729209,223694036,30,10,1987, F,0,31,3132107,31,3162450,2,0, , , ,27,6919799,0,31297518,2,2,1
164,2008,115381011651,223694037,30,8,1990, F,0,31,3162450,31,3132107,2,0, , , ,27,6919799,0,31297518,2,2,1
161,2008,110805921990,223694038,13,2,1989, F,0,31,3132107,31,3162450,2,0, , , ,27,6919799,0,31297518,2,2,1
177,2008,118285408115,223694039,8,6,1989, F,5,31,3132107,31,3162450,2,0, , , ,27,6919799,0,31297518,2,2,1
321,2008,113439424706,229676485,26,3,1988, F,0,31,3132107,31,3132107,2,0, , , ,27,6919799,0,31297518,2,2,1
134,2008,114791007491,227857096,1,8,1978, F,5,31,3162450,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
203,2008,115910182853,227916953,29,7,1987, F,5,31,3162450,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
322,2008,119522184623,227874150,14,3,1985, F,5,31,3162450,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
138,2008,110770945740,227857953,4,2,1981, F,0,31,3162450,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
131,2008,112658063066,227858403,7,8,1991, F,0,31,3132107,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
323,2008,119522411891,227898834,8,6,1989, M,5,31,3162450,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
180,2008,110167473300,227889333,17,2,1992, F,0,31,3162450,31,3162450,2,0, , , ,25,8162249,0,31297518,2,2,1
324,2008,113035610001,211107368,19,5,1993, F,0,31,3132107,31,3162450,2,0, , , ,41,7415769,3,31322571,2,2,1
325,2008,113262180504,211104807,10,4,1988, M,0,31,3132107,31,3162450,2,0, , , ,41,7415769,3,31322571,2,2,1
326,2008,119149313516,212072912,6,5,1994, F,5,31,3132107,31,3162450,2,0, , , ,41,7415769,3,31322571,2,2,1
327,2008,113639467735,212067422,2,7,1984, F,0,31,3132107,31,3162450,2,0, , , ,41,7415769,3,31322571,2,2,1
328,2008,119147831404,212034998,17,10,1991, F,5,31,3132107,31,3162450,2,0, , , ,41,7415769,3,31322571,2,2,1
329,2008,110016775448,212063935,5,11,1987, F,0,31,3132107,31,3132107,2,0, , , ,41,7415769,3,31322571,2,2,1
83,2008,112391106938,218892599,9,4,1982, F,0,31,3132107,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
86,2008,118132388550,218892603,24,7,1989, F,5,31,3162450,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
84,2008,110504157107,218892607,19,6,1988, M,0,31,3132107,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
82,2008,110730404616,218892613,5,10,1984, F,0,31,3132107,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
89,2008,111560705387,218892565,7,5,1990, F,0,31,3132107,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
90,2008,112919549889,218892572,15,8,1987, F,0,31,3132107,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
91,2008,110730404535,218892578,3,10,1987, M,0,31,3132107,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
85,2008,118132797808,218892586,22,9,1987, F,5,31,3162450,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
81,2008,110051548720,218892591,24,9,1984, F,0,31,3162450,31,3162450,2,0, , , ,26,7903419,0,31269875,2,2,1
330,2008,112582483019,227796131,10,5,1990, F,0,31,3162450,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
169,2008,114338140134,227794086,9,2,1991, F,0,31,3132008,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
331,2008,110918781107,227801857,5,11,1991, F,0,31,3135209,31,3142254,2,0, , , ,26,8323342,0,31297518,2,2,1
332,2008,119520523439,227813766,29,10,1984, F,5,31,3162450,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
172,2008,111903341352,227787483,12,8,1988, F,0,31,3132107,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
136,2008,114489154142,227787484,29,11,1989, F,0,31,3132107,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
135,2008,110016567500,227787486,7,4,1992, M,0,31,3132107,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
53,2008,111752182439,227787487,30,7,1989, F,0,31,3132107,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
174,2008,110695395385,227787488,24,10,1990, F,0,31,3132107,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
166,2008,118285393509,227799542,14,10,1983, F,5,31,3132107,31,3162450,2,0, , , ,26,8323342,0,31297518,2,2,1
333,2008,118927875124,229672844,15,8,1972, F,5,31,3162450,31,3162450,2,0, , , ,25,8390422,0,31297518,2,2,1
